Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
jenkins,hudson.security,GroupDetails,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
jenkins,hudson.security,UserMayOrMayNotExistException2,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.security,AccessDeniedHandlerImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.security,UnwrapSecurityExceptionFilter,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.security,LegacySecurityRealm,28.0,0.0,8.0,8.0,1.0,1.0
jenkins,hudson.security,DescriptorImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.security,LegacyAuthorizationStrategy,6.0,0.0,4.0,4.0,1.0,1.0
jenkins,hudson.security,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.security,PermissionGroup,132.0,111.0,9.0,3.0,0.8588235294117647,0.1111111111111111
jenkins,hudson.security,PermissionScope,0.0,0.0,1.0,1.0,1.5714285714285714,0.0
jenkins,hudson.security,Permission,71.0,37.0,4.0,2.0,0.9489795918367347,0.13333333333333333
jenkins,hudson.security,GlobalSecurityConfiguration,136.0,0.0,17.0,13.0,1.0,0.7647058823529411
jenkins,hudson.security,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.security,SparseACL,7.0,0.0,1.0,1.0,0.7,0.0
jenkins,hudson.security,Entry,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.security,RememberMeServicesProxy,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.security,BasicAuthenticationFilter,5.0,4.0,3.0,2.0,0.6666666666666666,0.5
jenkins,hudson.security,UserDetailsServiceProxy,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.security,AccountCreationFailedException,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.security,AbstractPasswordBasedSecurityRealm,55.0,0.0,11.0,5.0,0.0,0.45454545454545453
jenkins,hudson.security,Authenticator,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.security,ChainedServletFilter,8.0,0.0,3.0,3.0,0.775,0.2222222222222222
jenkins,hudson.security,SidACL,15.0,0.0,6.0,2.0,0.8,0.3333333333333333
jenkins,hudson.security,NoopFilter,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.security,AccessControlled,21.0,0.0,7.0,1.0,0.0,-1.0
jenkins,hudson.security,AuthorizationStrategy,136.0,0.0,17.0,9.0,1.0,0.47058823529411764
jenkins,hudson.security,Unsecured,10.0,0.0,5.0,5.0,1.0,0.8
jenkins,hudson.security,DescriptorImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.security,ChainedServletFilter2,8.0,0.0,3.0,3.0,0.775,0.2222222222222222
jenkins,hudson.security,PasswordHashEncoder,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.security,HudsonPrivateSecurityRealmTest,21.0,0.0,7.0,7.0,0.6666666666666666,0.7142857142857143
jenkins,hudson.security.csrf,DefaultCrumbIssuerTest,39.0,0.0,3.0,1.0,0.5666666666666667,0.0
jenkins,hudson.security.csrf,CrumbExclusionTest,19.0,17.0,5.0,5.0,0.8333333333333334,0.7142857142857143
jenkins,hudson.security.csrf,RootActionImpl,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,hudson.security.csrf,CrumbExclusionImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.security.csrf,CrumbIssuerDescriptor,6.0,2.0,2.0,1.0,0.625,0.0
jenkins,hudson.security.csrf,CrumbFilter,45.0,0.0,10.0,8.0,1.0,0.8
jenkins,hudson.security.csrf,ErrorCustomizer,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.security.csrf,Security1774ServletRequest,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
jenkins,hudson.security.csrf,CrumbIssuer,210.0,0.0,21.0,8.0,1.025,0.38095238095238093
jenkins,hudson.security.csrf,RestrictedApi,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.security.csrf,GlobalCrumbIssuerConfiguration,6.0,0.0,4.0,3.0,1.0,0.75
jenkins,hudson.security.csrf,DefaultCrumbIssuer,43.0,41.0,8.0,4.0,0.9629629629629629,0.4
jenkins,hudson.security.csrf,DescriptorImpl,3.0,0.0,3.0,3.0,1.0,1.0
jenkins,hudson.security.csrf,CrumbExclusion,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
jenkins,hudson.search,SearchTest,37.0,0.0,3.0,1.0,0.10526315789473684,0.0
jenkins,hudson.search,UserSearchProperty,20.0,19.0,6.0,6.0,0.8333333333333334,0.7142857142857143
jenkins,hudson.search,DescriptorImpl,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.search,Search,590.0,550.0,18.0,9.0,0.9510204081632653,0.19444444444444445
jenkins,hudson.search,SearchResultImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.search,Result,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.search,Item,10.0,5.0,1.0,1.0,0.8,0.0
jenkins,hudson.search,Tag,0.0,0.0,1.0,1.0,0.33333333333333326,0.0
jenkins,hudson.search,TokenList,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.search,SearchFactory,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.search,FixedSet,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.search,SuggestedItem,22.0,16.0,5.0,3.0,0.7142857142857143,0.375
jenkins,hudson.search,SearchIndexBuilder,38.0,31.0,6.0,3.0,0.7777777777777778,0.3
jenkins,hudson.search,SearchResult,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.search,SearchableModelObject,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.search,SearchItem,10.0,0.0,5.0,5.0,0.0,-1.0
jenkins,hudson.search,UnionSearchIndex,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
jenkins,hudson.search,SearchIndex,6.0,0.0,5.0,5.0,1.3333333333333333,-1.0
jenkins,hudson.search,ParsedQuickSilver,83.0,61.0,6.0,4.0,0.8571428571428571,0.26666666666666666
jenkins,hudson.search,Getter,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.search,MethodGetter,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.search,FieldGetter,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.search,CollectionSearchIndex,15.0,0.0,6.0,2.0,0.0,0.3333333333333333
jenkins,hudson.search,SearchItems,36.0,0.0,9.0,8.0,0.0,0.8888888888888888
jenkins,hudson.search,SearchTest,28.0,0.0,8.0,8.0,0.0,1.0
jenkins,hudson.markup,MarkupFormatterTest,6.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson.markup,DummyMarkupImpl,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.markup,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.markup,MarkupFormatter,28.0,0.0,8.0,3.0,1.0,0.375
jenkins,hudson.markup,EscapedMarkupFormatter,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.markup,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.markup,MarkupFormatterDescriptor,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.node_monitors,ClockMonitorDescriptorTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.node_monitors,DiskSpaceMonitorDescriptorTest,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,hudson.node_monitors,ResponseTimeMonitorTest,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson.node_monitors,DiskSpaceMonitorNodeProperty,11.0,7.0,2.0,2.0,0.8,0.3333333333333333
jenkins,hudson.node_monitors,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.node_monitors,NodeMonitor,27.0,26.0,7.0,4.0,1.0,0.5
jenkins,hudson.node_monitors,AbstractAsyncNodeMonitorDescriptor,64.0,62.0,10.0,6.0,0.9772727272727273,0.5
jenkins,hudson.node_monitors,Result,1.0,0.0,1.0,1.0,0.8333333333333334,0.0
jenkins,hudson.node_monitors,ResponseTimeMonitor,129.0,105.0,13.0,13.0,0.9864253393665159,0.5555555555555556
jenkins,hudson.node_monitors,DescriptorImpl,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.node_monitors,Step1,0.0,0.0,1.0,1.0,0.75,0.0
jenkins,hudson.node_monitors,Step2,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson.node_monitors,Step3,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson.node_monitors,Data,12.0,9.0,4.0,2.0,0.9,0.3333333333333333
jenkins,hudson.node_monitors,ArchitectureMonitor,10.0,0.0,5.0,5.0,1.25,1.0
jenkins,hudson.node_monitors,DescriptorImpl,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.node_monitors,GetArchTask,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.node_monitors,DiskSpaceMonitor,36.0,0.0,9.0,9.0,0.875,0.8888888888888888
jenkins,hudson.node_monitors,DescriptorImpl,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.node_monitors,MonitorOfflineCause,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.node_monitors,AbstractDiskSpaceMonitor,30.0,15.0,4.0,2.0,0.8055555555555556,0.2
jenkins,hudson.node_monitors,TemporarySpaceMonitor,45.0,0.0,10.0,10.0,1.0555555555555556,1.0
jenkins,hudson.node_monitors,DescriptorImpl,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.node_monitors,GetTempSpace,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.node_monitors,ClockMonitor,15.0,0.0,6.0,6.0,0.8,0.8333333333333334
jenkins,hudson.node_monitors,DescriptorImpl,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.node_monitors,NodeMonitorUpdater,5.0,4.0,3.0,3.0,0.888888888888889,0.75
jenkins,hudson.node_monitors,DiskSpaceMonitorDescriptor,156.0,102.0,5.0,4.0,0.9,0.19047619047619047
jenkins,hudson.node_monitors,DiskSpace,90.0,44.0,2.0,2.0,0.8392857142857143,0.11764705882352941
jenkins,hudson.node_monitors,GetUsableSpace,1.0,0.0,2.0,2.0,2.0,1.0
jenkins,hudson.node_monitors,AbstractNodeMonitorDescriptor,222.0,213.0,17.0,7.0,0.9251700680272108,0.2727272727272727
jenkins,hudson.node_monitors,Record,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.node_monitors,MonitorMarkedNodeOffline,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.node_monitors,SwapSpaceMonitor,105.0,0.0,15.0,15.0,1.0357142857142858,1.0
jenkins,hudson.node_monitors,DescriptorImpl,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.node_monitors,MonitorTask,1.0,0.0,2.0,2.0,1.5,1.0
jenkins,hudson.node_monitors,MemoryUsage2,10.0,0.0,5.0,5.0,1.25,1.0
jenkins,hudson.core,PluginManagerOverrideTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.core,BasicPluginManagerOverride,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.tools,ToolLocationNodePropertyTest,1.0,0.0,2.0,2.0,0.75,0.0
jenkins,hudson.tools,ZipExtractionInstallerTest,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.tools,ToolLocationTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,CommandInstallerTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,InstallerTranslatorTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.tools,BatchCommandInstallerTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,ToolProperty,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,hudson.tools,ToolInstallation,122.0,108.0,10.0,9.0,0.875,0.5294117647058824
jenkins,hudson.tools,ToolConverter,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
jenkins,hudson.tools,ToolInstaller,39.0,33.0,7.0,6.0,0.9444444444444444,0.5
jenkins,hudson.tools,ToolInstallerList,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.tools,ToolInstallerEntry,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.tools,ToolDescriptor,104.0,103.0,14.0,9.0,0.9285714285714286,0.6
jenkins,hudson.tools,PropertyDescriptor,15.0,0.0,6.0,4.0,0.0,0.6666666666666666
jenkins,hudson.tools,DownloadFromUrlInstaller,55.0,32.0,6.0,6.0,0.8166666666666668,0.38461538461538464
jenkins,hudson.tools,DescriptorImpl,21.0,0.0,7.0,2.0,0.0,0.2857142857142857
jenkins,hudson.tools,InstallableList,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.tools,Installable,0.0,0.0,3.0,3.0,0.0,-1.0
jenkins,hudson.tools,NodeSpecificInstallable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,CommandInstaller,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,hudson.tools,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,BatchCommandInstaller,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,hudson.tools,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,InstallSourceProperty,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
jenkins,hudson.tools,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,ToolLocationTranslator,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.tools,ToolPropertyDescriptor,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.tools,ToolLocationNodeProperty,88.0,71.0,7.0,6.0,0.8285714285714285,0.4
jenkins,hudson.tools,DescriptorImpl,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.tools,ToolLocation,4.0,0.0,1.0,1.0,0.55,0.0
jenkins,hudson.tools,ToolInstallerDescriptor,10.0,0.0,5.0,3.0,0.0,0.6
jenkins,hudson.tools,InstallerTranslator,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.tools,AbstractCommandInstaller,24.0,20.0,5.0,3.0,0.7857142857142857,0.375
jenkins,hudson.tools,Descriptor,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.tools,ZipExtractionInstaller,23.0,18.0,5.0,5.0,0.8571428571428571,0.625
jenkins,hudson.tools,DescriptorImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.tools,ChmodRecAPlusX,1.0,0.0,2.0,1.0,2.0,0.0
jenkins,hudson.model,AbortedFreeStyleBuildTest,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
jenkins,hudson.model,AbortingBuilder,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,FreestyleJobPublisherTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,RunMapTest,7.0,0.0,2.0,2.0,0.6666666666666666,0.0
jenkins,hudson.model,BombAction,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,ComputerConfigDotXmlTest,180.0,129.0,8.0,7.0,0.8571428571428571,0.3181818181818182
jenkins,hudson.model,Stream,15.0,9.0,4.0,4.0,0.5,0.5714285714285714
jenkins,hudson.model,DisplayNameTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,ParametersDefinitionPropertyTest,19.0,17.0,5.0,5.0,0.8888888888888888,0.7142857142857143
jenkins,hudson.model,KrazyParameterDefinition,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,ComputerSetTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,FingerprintCleanupThreadTest,477.0,458.0,23.0,15.0,0.9451612903225807,0.28125
jenkins,hudson.model,TestTaskListener,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.model,TestFileFingerprintStorage,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,TestFingperprintFacet,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,TestFingerprint,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson.model,TestExternalFingerprintStorage,11.0,1.0,3.0,3.0,0.3333333333333333,0.42857142857142855
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,AbstractItemSecurityTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,RunActionTest,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson.model,BadAction,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,PasswordParameterDefinitionTest,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson.model,NodeTest,139.0,2.0,7.0,4.0,0.7717391304347826,0.08333333333333333
jenkins,hudson.model,NodeListenerImpl,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,LabelFinderImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,NodePropertyImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,CauseTest,152.0,114.0,10.0,9.0,0.8245614035087719,0.45
jenkins,hudson.model,SimpleCause,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,CustomBuild,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,FullNameChangingProject,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,ListViewTest,309.0,183.0,12.0,10.0,0.7931034482758621,0.3333333333333333
jenkins,hudson.model,AllFilter,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,AllButViewsAuthorizationStrategy,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.model,Stream,15.0,9.0,4.0,4.0,0.5,0.5714285714285714
jenkins,hudson.model,DirectoryBrowserSupportTest,4802.0,4554.0,75.0,71.0,0.9325,0.693069306930693
jenkins,hudson.model,ContentAddressableStore,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,hudson.model,ExternalArtifactManagerFactory,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,ExternalArtifactManager,462.0,459.0,29.0,28.0,0.9333333333333333,0.9032258064516129
jenkins,hudson.model,SimulatedExternalArtifactManagerFactory,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,SimulatedExternalArtifactManager,462.0,459.0,29.0,28.0,0.9333333333333333,0.9032258064516129
jenkins,hudson.model,AbstractItemTest,61.0,44.0,3.0,2.0,0.8611111111111112,0.15384615384615385
jenkins,hudson.model,TestSaveableListener,14.0,7.0,1.0,1.0,0.7999999999999999,0.0
jenkins,hudson.model,UpdateCenterTest,1.0,0.0,2.0,1.0,0.0,0.0
jenkins,hudson.model,ItemGroupMixInTest,92.0,64.0,9.0,9.0,0.9466666666666667,0.5625
jenkins,hudson.model,MockBuildWrapperThrowsError,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,MockBuilderThrowsError,1.0,0.0,2.0,2.0,2.0,1.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,MockBuildTriggerThrowsError,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,MockPublisherThrowsError,3.0,0.0,3.0,3.0,1.5,1.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,EnvironmentContributorTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,JobScopedInjection,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,WorkspaceCleanupThreadTest,82.0,44.0,7.0,6.0,0.8933333333333333,0.3125
jenkins,hudson.model,VetoSCM,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,Touch,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson.model,Security3349Test,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.model,JobTest,485.0,375.0,17.0,6.0,0.9264705882352942,0.17142857142857143
jenkins,hudson.model,BuildNumberSyncTester,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,JobPropertyImpl,5.0,4.0,3.0,3.0,0.8333333333333334,0.75
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,NameChangingNode,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson.model,QueueRestartTest,9.0,8.0,4.0,2.0,0.75,0.4
jenkins,hudson.model,ProjectTest,1240.0,589.0,18.0,17.0,0.9379391100702577,0.22580645161290322
jenkins,hudson.model,TransientAction,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,TransientActionFactoryImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,RequiresWorkspaceSCM,12.0,9.0,4.0,4.0,0.6,0.6666666666666666
jenkins,hudson.model,AlwaysChangedSCM,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.model,WorkspaceBrowserImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,SCMCheckoutStrategyImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,JobPropertyImp,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,SubTaskContributorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,SubTaskImpl2,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,SubTaskImpl,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,hudson.model,ActionImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,DummyCloudImpl2,12.0,3.0,2.0,2.0,0.8055555555555557,0.2857142857142857
jenkins,hudson.model,Launcher,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson.model,FileParameterValuePersistenceTest,1.0,1.0,2.0,2.0,0.5,0.0
jenkins,hudson.model,FileParameterValueSecurity3073Test,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,QueueCrashTest,9.0,8.0,4.0,4.0,0.75,0.8
jenkins,hudson.model,TimeZonePropertyTest,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson.model,ApiTest,189.0,53.0,10.0,6.0,0.68,0.23076923076923078
jenkins,hudson.model,CustomObject,10.0,10.0,5.0,5.0,1.0,1.0
jenkins,hudson.model,CustomData,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,ParametersTest,9.0,0.0,2.0,2.0,0.5,0.2
jenkins,hudson.model,MyMarkupFormatter,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,ViewTest,1979.0,1183.0,18.0,16.0,0.9419713831478537,0.2
jenkins,hudson.model,PropertyImpl,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,BrokenView,1.0,0.0,2.0,2.0,1.0,1.0
jenkins,hudson.model,CustomizableTLID,21.0,21.0,7.0,7.0,1.0,1.0
jenkins,hudson.model,DummyCompositeView,133.0,113.0,9.0,9.0,0.8676470588235294,0.4444444444444444
jenkins,hudson.model,RunTest,281.0,262.0,17.0,17.0,0.9270833333333334,0.68
jenkins,hudson.model,SaveableListenerImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,WriteFileStep,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,CustomBuild,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,FullNameChangingProject,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
jenkins,hudson.model,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,Mgr,15.0,0.0,6.0,6.0,1.0,1.0
jenkins,hudson.model,Factory,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,AbstractItem2Test,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson.model,BadProperty,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,ViewPropertyTest,8.0,6.0,3.0,3.0,0.75,0.6
jenkins,hudson.model,ViewPropertyImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,InvisiblePropertyImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.model,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.model,DirectlyModifiableViewTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,SimpleJobTest,15.0,0.0,7.0,7.0,0.6,0.0
jenkins,hudson.model,RunParameterDefinitionTest,37.0,8.0,4.0,4.0,0.6060606060606061,0.3333333333333333
jenkins,hudson.model,ResultPublisher,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
jenkins,hudson.model,PeriodicWorkTest,5.0,4.0,4.0,4.0,1.0,0.75
jenkins,hudson.model,TestPeriodicWork,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,hudson.model,UpdateCenter2Test,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,UpdateSiteTest,144.0,135.0,12.0,3.0,0.9117647058823529,0.16666666666666666
jenkins,hudson.model,UsageStatisticsTest,7.0,4.0,3.0,1.0,0.5,0.0
jenkins,hudson.model,UpdateCenterCustomTest,17.0,13.0,4.0,4.0,0.8333333333333334,0.5714285714285714
jenkins,hudson.model,CustomUpdateCenterRule,2.0,0.0,1.0,1.0,0.5555555555555555,0.0
jenkins,hudson.model,CustomUpdateCenter,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.model,UpdateCenterPluginInstallTest,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
jenkins,hudson.model,QueueTest,2727.0,2133.0,38.0,37.0,0.9382716049382716,0.36585365853658536
jenkins,hudson.model,BlockingQueueTaskDispatcher,1.0,0.0,2.0,2.0,1.0,0.0
jenkins,hudson.model,TestFlyweightTask,4.0,2.0,2.0,2.0,0.6666666666666666,0.5
jenkins,hudson.model,TestTask,120.0,104.0,11.0,10.0,0.8125,0.5882352941176471
jenkins,hudson.model,AliceCannotBuild,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.model,MyQueueTaskDispatcher,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.model,QueueSaveSniffer,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.model,BrokenAffinityKeyProject,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,hudson.model,DescriptorImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.model,BrokenAffinityKeyBuild,3.0,0.0,3.0,3.0,0.0,1.0
